id,text,username,timestamp,permalink,reply_length,has_text,is_nested,cleaned_text,emojis,emoji_count,has_question,has_exclamation,has_caps,word_count,char_count,positive_keywords,negative_keywords,vader_compound,vader_positive,vader_negative,vader_neutral,vader_sentiment,textblob_polarity,textblob_subjectivity,textblob_sentiment,combined_sentiment_score,optimized_sentiment,confidence,optimization_applied,hour
17889064251328271,You can stand to be a bit hungrier,bk_chronister,2025-08-10 13:45:48+00:00,https://www.threads.com/@bk_chronister/post/DNLTm6PxrxB,34,True,False,You can stand to be a bit hungrier,,0,False,False,False,8,34,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,13
17930528444964620,"This doesnt make sense though? A 5 pound bag of rice is $5 and delicious and can make many meals. If your homeless, diabetic, afrid, rice is the best meal for everyone (my cousin with afrid eats it legit 3 times a day 😂😂) remember a pack of soda is $12 so someone with ebt could have actual food instead of surviving off soda. Also remember soda isnt a pure drink, it may be good for people with some conditions but people with others are making their conditions worse. Try to find alternatives uk",yep_buddeh,2025-08-10 13:45:09+00:00,https://www.threads.com/@yep_buddeh/post/DNLTiJRtfgh,497,True,False,"This doesnt make sense though? A 5 pound bag of rice is $5 and delicious and can make many meals. If your homeless, diabetic, afrid, rice is the best meal for everyone (my cousin with afrid eats it legit 3 times a day ) remember a pack of soda is $12 so someone with ebt could have actual food instead of surviving off soda. Also remember soda isnt a pure drink, it may be good for people with some conditions but people with others are making their conditions worse. Try to find alternatives uk",😂😂,1,True,False,False,94,497,1,0,0.6428,0.116,0.062,0.822,positive,0.43061224489795924,0.5142857142857143,positive,0.5579248979591838,positive,high,False,13
18067861393914231,,sgtblaylock,2025-08-10 13:42:21+00:00,https://www.threads.com/@sgtblaylock/post/DNLTNq5NmXt,0,False,False,,,0,False,False,False,0,0,0,0,0.0,,,,neutral,0.0,,neutral,0.0,neutral,low,False,13
18067851850935880,America is the only country where the biggest health issue those in poverty face is obesity.,sflorez88,2025-08-10 13:41:41+00:00,https://www.threads.com/@sflorez88/post/DNLTIyjxUk-,92,True,False,America is the only country where the biggest health issue those in poverty face is obesity.,,0,False,False,False,16,92,0,0,-0.5106,0.0,0.18,0.82,negative,0.0,1.0,neutral,-0.30636,negative,high,False,13
18058243370592931,"Sugar is in everything. Stop rationalizing your mental addiction to processed junk food. Calories are abundantly available at extraordinary low cost, it’s the main reason we live in an obese society.",mcnally5990,2025-08-10 13:39:39+00:00,https://www.threads.com/@mcnally5990/post/DNLS52eOMm1,199,True,False,"Sugar is in everything. Stop rationalizing your mental addiction to processed junk food. Calories are abundantly available at extraordinary low cost, it’s the main reason we live in an obese society.",,0,False,False,False,31,199,0,0,-0.5106,0.0,0.129,0.871,negative,0.15606060606060604,0.45555555555555555,positive,-0.2439357575757576,negative,medium,False,13
18115429216502083,So if sugar is thee only way to survive why not just eat spoon fulls of sugar?!,mr_king79er,2025-08-10 13:29:50+00:00,https://www.threads.com/@mr_king79er/post/DNLRx6_R3V1,79,True,False,So if sugar is thee only way to survive why not just eat spoon fulls of sugar?!,,0,True,True,False,17,79,0,1,0.0,0.0,0.0,1.0,neutral,0.0,1.0,neutral,0.0,neutral,low,False,13
17921159388105359,"Eh. I’ve been poor. Like homeless poor. And then regular struggle poor. When we were legit poor, we always had food. Between banks and food stamps, you don’t have to fill your belt with soda. That $3 can buy a bag of rice. Or a loaf of bread and a can of tuna. As an adult I had friends with a pile of kids that would buy us all food with their SNAP, because they had more than they could spend.",re_findthreads,2025-08-10 13:29:48+00:00,https://www.threads.com/@re_findthreads/post/DNLRxu0NPQu,395,True,False,"Eh. I’ve been poor. Like homeless poor. And then regular struggle poor. When we were legit poor, we always had food. Between banks and food stamps, you don’t have to fill your belt with soda. That $3 can buy a bag of rice. Or a loaf of bread and a can of tuna. As an adult I had friends with a pile of kids that would buy us all food with their SNAP, because they had more than they could spend.",,0,False,False,True,81,395,0,0,-0.8442,0.059,0.156,0.785,negative,-0.14285714285714285,0.46813186813186813,negative,-0.5636628571428571,negative,high,False,13
17918349702147435,Popular opinion:  You're wrong,rbengston,2025-08-10 13:28:59+00:00,https://www.threads.com/@rbengston/post/DNLRrtHN5FF,30,True,False,Popular opinion:  You're wrong,,0,False,False,False,4,30,0,1,-0.0772,0.354,0.392,0.253,negative,0.04999999999999999,0.9,neutral,-0.026320000000000003,negative,low,True,13
17860197972462819,I wish more people would STOP drinking soda actually. It’s the worst form of sugar to be consuming. It’s horrible on your teeth and overall health. It you want to be full on a budget: fruit and veggies are always the best option. You can blend up veggie soups or fruit smoothies which are more fulfilling.,the.art.empress,2025-08-10 13:15:59+00:00,https://www.threads.com/@the.art.empress/post/DNLQMgVx_1r,305,True,False,I wish more people would STOP drinking soda actually. It’s the worst form of sugar to be consuming. It’s horrible on your teeth and overall health. It you want to be full on a budget: fruit and veggies are always the best option. You can blend up veggie soups or fruit smoothies which are more fulfilling.,,0,False,False,True,56,305,0,1,-0.5569,0.119,0.156,0.725,negative,0.04375000000000001,0.49375,neutral,-0.3166399999999999,negative,high,False,13
18074175905090488,Bruh you don’t need to stave off hunger,grimsley15_,2025-08-10 13:12:08+00:00,https://www.threads.com/@grimsley15_/post/DNLPwUwA63X,39,True,False,Bruh you don’t need to stave off hunger,,0,False,False,False,8,39,0,0,-0.25,0.0,0.222,0.778,negative,0.0,0.0,neutral,-0.15,negative,medium,False,13
17985957308842185,No one needs soda. It has no nutritional benefit.,_jen_jensen_,2025-08-10 13:11:11+00:00,https://www.threads.com/@_jen_jensen_/post/DNLPpVtNjiw,49,True,False,No one needs soda. It has no nutritional benefit.,,0,False,False,False,9,49,0,1,-0.7077,0.0,0.534,0.466,negative,0.0,0.0,neutral,-0.42462,negative,high,False,13
18064797530204371,Their own choices led to them sucking govt tit while the rest of us bust our asses.,osae_group_inc,2025-08-10 13:09:28+00:00,https://www.threads.com/@osae_group_inc/post/DNLPcwHNqp5,83,True,False,Their own choices led to them sucking govt tit while the rest of us bust our asses.,,0,False,False,False,17,83,0,0,0.0,0.0,0.0,1.0,neutral,0.6,1.0,positive,0.24,positive,medium,False,13
18077408989760376,"There are MANY things in the grocery store you can eat vs a $3 soda for health reasons or homelessness. Give me a fucking break! Excuses. You do not NEED soda! It is GARBAGE!!!! 

The sugar in soda in the US is HFCS and that shit is garbage. It is trash. It’s not real sugar. If you ask me it’s why so many people are obese and have diabetes. It’s the FOOD and what’s in it! Chemicals! Keep crying over your soda and junk food. This country as a whole needs to eat better.",borednow_77,2025-08-10 13:08:08+00:00,https://www.threads.com/@borednow_77/post/DNLPTCdNp2P,472,True,False,"There are MANY things in the grocery store you can eat vs a $3 soda for health reasons or homelessness. Give me a fucking break! Excuses. You do not NEED soda! It is GARBAGE!!!! 

The sugar in soda in the US is HFCS and that shit is garbage. It is trash. It’s not real sugar. If you ask me it’s why so many people are obese and have diabetes. It’s the FOOD and what’s in it! Chemicals! Keep crying over your soda and junk food. This country as a whole needs to eat better.",,0,False,True,True,94,472,0,1,-0.7156,0.028,0.077,0.894,negative,0.06015625000000001,0.55,neutral,-0.40529750000000003,negative,high,False,13
17940578943028876,,bsch77,2025-08-10 12:55:37+00:00,https://www.threads.com/@bsch77/post/DNLN3ZkgW-P,0,False,False,,,0,False,False,False,0,0,0,0,0.0,,,,neutral,0.0,,neutral,0.0,neutral,low,False,12
18080014261931414,You’ve got to be kidding,_timgrady,2025-08-10 12:53:42+00:00,https://www.threads.com/@_timgrady/post/DNLNpSguxBY,24,True,False,You’ve got to be kidding,,0,False,False,False,5,24,0,0,0.1027,0.259,0.0,0.741,positive,0.0,0.0,neutral,0.061619999999999994,positive,low,False,12
17957631689833406,Soda is also an efficient and cost effective solution to things such as a low blood sugar for hypoglycemia or diabetics. A single tube of  10-12 glucose tablets on Amazon is 9$. A can of coke is 1-1.50$ and is just as portable albeit heavier.,thtotherjess,2025-08-10 12:53:36+00:00,https://www.threads.com/@thtotherjess/post/DNLNol2A011,242,True,False,Soda is also an efficient and cost effective solution to things such as a low blood sugar for hypoglycemia or diabetics. A single tube of  10-12 glucose tablets on Amazon is 9$. A can of coke is 1-1.50$ and is just as portable albeit heavier.,,0,False,False,False,45,242,0,0,0.7783,0.19,0.04,0.769,positive,0.13214285714285715,0.45357142857142857,positive,0.5198371428571428,positive,high,False,12
17853736758456883,"Sugar does not stave off hunger, it makes the body beg for more! Protein tells the body it’s full, staving off hunger.",wiley_seth,2025-08-10 12:50:01+00:00,https://www.threads.com/@wiley_seth/post/DNLNOZHOq_M,118,True,False,"Sugar does not stave off hunger, it makes the body beg for more! Protein tells the body it’s full, staving off hunger.",,0,False,True,False,22,118,0,1,-0.1411,0.072,0.095,0.832,negative,0.4875,0.525,positive,0.11034000000000001,positive,medium,False,12
18140005954418878,"$3 buys beans, rice, oatmeal, pasta, keep being a brat.",izzyluttrell11,2025-08-10 12:45:09+00:00,https://www.threads.com/@izzyluttrell11/post/DNLMqvwNG4M,55,True,False,"$3 buys beans, rice, oatmeal, pasta, keep being a brat.",,0,False,False,False,10,55,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,12
18148735438399599,So is an apple,expatbrasileiromomma,2025-08-10 12:44:43+00:00,https://www.threads.com/@expatbrasileiromomma/post/DNLMndxurvc,14,True,False,So is an apple,,0,False,False,False,4,14,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,12
18125216194462463,Or buy a bag of beans…,theyellowchair,2025-08-10 12:43:48+00:00,https://www.threads.com/@theyellowchair/post/DNLMgw0O1qw,22,True,False,Or buy a bag of beans…,,0,False,False,False,6,22,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,12
17851685037516047,Agreed. It also helps when I have a migraine or nausea from some chronic illnesses. Idgaf what people buy with their snap or ebt benefits. No one should be denied the leveled of a crisp cold Coke.,sarahjp038,2025-08-10 12:39:25+00:00,https://www.threads.com/@sarahjp038/post/DNLMAp8RiJT,196,True,False,Agreed. It also helps when I have a migraine or nausea from some chronic illnesses. Idgaf what people buy with their snap or ebt benefits. No one should be denied the leveled of a crisp cold Coke.,,0,False,False,False,37,196,1,1,-0.25,0.157,0.178,0.665,negative,-0.175,0.7083333333333334,negative,-0.21999999999999997,negative,medium,False,12
18371746825196362,Lay off the soda Theresa it’s getting to your brain,john_connolly22,2025-08-10 12:39:06+00:00,https://www.threads.com/@john_connolly22/post/DNLL-X8Ruo3,51,True,False,Lay off the soda Theresa it’s getting to your brain,,0,False,False,False,10,51,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,12
18291647245270486,I can hear your heavy breathing mixed with a slight wheeze from here. Put the soda down and drink plain water. It’s free after all.,mattrzewnicki,2025-08-10 12:37:00+00:00,https://www.threads.com/@mattrzewnicki/post/DNLLvAYR4o2,131,True,False,I can hear your heavy breathing mixed with a slight wheeze from here. Put the soda down and drink plain water. It’s free after all.,,0,False,False,False,25,131,0,0,0.5106,0.121,0.0,0.879,positive,-0.05608465608465609,0.3937830687830688,neutral,0.2839261375661376,positive,medium,False,12
18068325892923645,No offense lady but you should not be in charge of making food decisions. As you clearly don’t make good ones.,rooftop323,2025-08-10 12:35:41+00:00,https://www.threads.com/@rooftop323/post/DNLLlZVueLT,110,True,False,No offense lady but you should not be in charge of making food decisions. As you clearly don’t make good ones.,,0,False,False,False,21,110,1,1,0.8303,0.328,0.0,0.672,positive,0.39999999999999997,0.4916666666666667,positive,0.65818,positive,high,False,12
18168744247358317,This is why some shouldn't reproduce !,reddoghouse,2025-08-10 12:35:27+00:00,https://www.threads.com/@reddoghouse/post/DNLLjqOOMhd,38,True,False,This is why some shouldn't reproduce !,,0,False,True,False,7,38,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,12
18131549428447713,"🤣 🤡 

Drink a smoothie 
eat fruit 
Drink OJ
Gatorade 
Powerade 

Y’all are seriously failing at making compelling arguments to keep shitty ass food on snap benefits. 

It’s tragically hysterical.",jeepgirlpa,2025-08-10 12:27:55+00:00,https://www.threads.com/@jeepgirlpa/post/DNLKse-OJYg,195,True,False,"Drink a smoothie 
eat fruit 
Drink OJ
Gatorade 
Powerade 

Y’all are seriously failing at making compelling arguments to keep shitty ass food on snap benefits. 

It’s tragically hysterical.",🤣🤡,2,False,False,False,28,195,0,1,-0.8979,0.147,0.375,0.478,negative,-0.3444444444444444,0.7555555555555555,negative,-0.6765177777777778,negative,high,False,12
17867812752428121,this is you btw,coinfaced,2025-08-10 12:25:54+00:00,https://www.threads.com/@coinfaced/post/DNLKdqlRRKr,15,True,False,this is you btw,,0,False,False,False,4,15,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,12
18337257958164467,If they made good decisions they wouldn’t been on food stamps,feargeoff,2025-08-10 12:23:00+00:00,https://www.threads.com/@feargeoff/post/DNLKIavunj5,61,True,False,If they made good decisions they wouldn’t been on food stamps,,0,False,False,False,11,61,1,1,0.4404,0.225,0.0,0.775,positive,0.7,0.6000000000000001,positive,0.54424,positive,high,False,12
17917231305116809,No if the people paying into it can't afford soda why should the people not working and milking the system get to have what I can't afford working 40 hour a week. No buy real food like meat and veggies. There is no need for junk when you are getting free food. Get real food.,timberlymoio3,2025-08-10 12:19:55+00:00,https://www.threads.com/@timberlymoio3/post/DNLJx7HuTkN,275,True,False,No if the people paying into it can't afford soda why should the people not working and milking the system get to have what I can't afford working 40 hour a week. No buy real food like meat and veggies. There is no need for junk when you are getting free food. Get real food.,,0,False,False,False,55,275,0,1,0.0516,0.093,0.106,0.801,positive,0.26666666666666666,0.46666666666666673,positive,0.13762666666666667,positive,medium,False,12
18084005197681540,"Apples would be a great source of sugar and quite filling. Cheap as well. If you can pair it with peanut butter, even better! You can do this!",katshuman,2025-08-10 12:14:47+00:00,https://www.threads.com/@katshuman/post/DNLJMO1RMzm,142,True,False,"Apples would be a great source of sugar and quite filling. Cheap as well. If you can pair it with peanut butter, even better! You can do this!",,0,False,True,False,28,142,1,0,0.8652,0.279,0.0,0.721,positive,0.6604166666666668,0.65,positive,0.7832866666666667,positive,high,False,12
18068329865145151,"You are welcome to make your own choices with your own money. You know what also has restrictions on spending money? SBA loans. I can’t take out an SBA loan for one purpose and then spend it on an unrelated businesss. Take government backed funds, get government rules on how it’s spent.",jennybkeener,2025-08-10 12:13:06+00:00,https://www.threads.com/@jennybkeener/post/DNLI_-tgmpd,287,True,False,"You are welcome to make your own choices with your own money. You know what also has restrictions on spending money? SBA loans. I can’t take out an SBA loan for one purpose and then spend it on an unrelated businesss. Take government backed funds, get government rules on how it’s spent.",,0,True,False,True,52,287,0,1,0.4767,0.076,0.0,0.924,positive,0.475,0.75,positive,0.47602,positive,high,False,12
17907132507207355,"I will never, ever, EVER  understand the intense need of others to police and judge what people buy on SNAP. Their body, their life, their situation, their choice. It’s literally no one else’s business.",pretty.white.jaws,2025-08-10 12:13:01+00:00,https://www.threads.com/@pretty.white.jaws/post/DNLI_TZgtPp,202,True,False,"I will never, ever, EVER  understand the intense need of others to police and judge what people buy on SNAP. Their body, their life, their situation, their choice. It’s literally no one else’s business.",,0,False,False,True,34,202,0,2,-0.2263,0.037,0.062,0.901,negative,0.2,1.0,positive,-0.05577999999999997,negative,low,False,12
17893200723165764,"Sounds like you could buy some bananas, mate",xkarlamercedes,2025-08-10 12:05:32+00:00,https://www.threads.com/@xkarlamercedes/post/DNLIIlhtYp6,44,True,False,"Sounds like you could buy some bananas, mate",,0,False,False,False,8,44,0,0,0.3612,0.263,0.0,0.737,positive,0.0,0.0,neutral,0.21672,positive,medium,False,12
18052764515435159,"People who are on SNAP also have a higher rate of disability than people not on SNAP, including ADHD and Autism. I have both, and I struggle to both *remember* to eat and to *eat* in general.

Soda is a lifesaver. I often forget to eat until I'm so hungry I'm shaking, and then have no desire to eat because my blood sugar is so low, I'm nauseous, and also all of the foods sound awful.

The answer is sugar followed by protein. Soda is a lifesaver in those moments.",juniperdoes,2025-08-10 12:00:11+00:00,https://www.threads.com/@juniperdoes/post/DNLHhZQOYGt,466,True,False,"People who are on SNAP also have a higher rate of disability than people not on SNAP, including ADHD and Autism. I have both, and I struggle to both *remember* to eat and to *eat* in general.

Soda is a lifesaver. I often forget to eat until I'm so hungry I'm shaking, and then have no desire to eat because my blood sugar is so low, I'm nauseous, and also all of the foods sound awful.

The answer is sugar followed by protein. Soda is a lifesaver in those moments.",,0,False,False,True,90,466,0,2,-0.5519,0.073,0.136,0.79,negative,-0.059999999999999984,0.54,neutral,-0.3551399999999999,negative,high,False,12
18121028512486350,"This why its important what kind of person is telling that. Im 55kg I have no apetite. I dont eat during the day just drink sugary drinks so I wont go crazy without sugar.
But you might be fine, if you will be hungry for longer you will be definitely less messed up than me, And even then. Your body doesnt need sugar. It needs something whole that has minerals, vitamins, protein, at least some. Why they dont give you milk? Even milk when youre hungry is 10x better than soda and replenishing.",mkupeec,2025-08-10 11:58:06+00:00,https://www.threads.com/@mkupeec/post/DNLHSDLsd7v,495,True,False,"This why its important what kind of person is telling that. Im 55kg I have no apetite. I dont eat during the day just drink sugary drinks so I wont go crazy without sugar.
But you might be fine, if you will be hungry for longer you will be definitely less messed up than me, And even then. Your body doesnt need sugar. It needs something whole that has minerals, vitamins, protein, at least some. Why they dont give you milk? Even milk when youre hungry is 10x better than soda and replenishing.",,0,True,False,False,93,495,1,2,0.8051,0.122,0.041,0.837,positive,0.13125,0.5833333333333334,positive,0.53556,positive,high,False,11
17984951375847335,"🤣😂🤣 one more person bitching they cant get their junk for free anymore. GFYS, eat real food or perhaps fast & lose some weight 🙄",msb92682,2025-08-10 11:52:49+00:00,https://www.threads.com/@msb92682/post/DNLGrZeu_eT,128,True,False,"one more person bitching they cant get their junk for free anymore. GFYS, eat real food or perhaps fast & lose some weight",🤣😂🤣🙄,2,False,False,True,23,128,0,0,0.8187,0.243,0.126,0.631,positive,0.325,0.55,positive,0.62122,positive,high,False,11
17983617746711753,Orrrrr 3 apples,annadparker,2025-08-10 11:46:37+00:00,https://www.threads.com/@annadparker/post/DNLF97gAT8h,15,True,False,Orrrrr 3 apples,,0,False,False,False,3,15,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,11
17893176273162770,"Popular opinion: church pantries offer food to people who are economically challenged. Depending on where you live, there could be more than 1 pantry available to you. Some even provide transportation too and from where you are living. If you have a cellphone, it’s easy enough to Google search your area. Some of the welfare offices offer assistance too. Soda is not a solution, pantries are.",orthofox,2025-08-10 11:40:31+00:00,https://www.threads.com/@orthofox/post/DNLFRRju4J1,393,True,False,"Popular opinion: church pantries offer food to people who are economically challenged. Depending on where you live, there could be more than 1 pantry available to you. Some even provide transportation too and from where you are living. If you have a cellphone, it’s easy enough to Google search your area. Some of the welfare offices offer assistance too. Soda is not a solution, pantries are.",,0,False,False,False,66,393,0,1,0.5168,0.08,0.047,0.872,positive,0.33852813852813846,0.6476190476190476,positive,0.44549125541125545,positive,high,False,11
17962821371797268,This is ignorance,bigstogs,2025-08-10 11:36:32+00:00,https://www.threads.com/@bigstogs/post/DNLE0KfOI0Y,17,True,False,This is ignorance,,0,False,False,False,3,17,0,1,-0.3612,0.0,0.556,0.444,negative,0.0,0.0,neutral,-0.21672,negative,medium,False,11
17912289756057130,"Guys, most healthcare professionals and doctors would disagree. Obviously if you have hypoglycemia that is different but that is pretty flase. The sugar in soda does more harm than good, its literally an addictive substance which is why you crave more when consumed. Just look at the OPs profile, I dont think we should be takong health advice from OP.",bgarcia_3,2025-08-10 11:21:27+00:00,https://www.threads.com/@bgarcia_3/post/DNLDFmlRnTc,352,True,False,"Guys, most healthcare professionals and doctors would disagree. Obviously if you have hypoglycemia that is different but that is pretty flase. The sugar in soda does more harm than good, its literally an addictive substance which is why you crave more when consumed. Just look at the OPs profile, I dont think we should be takong health advice from OP.",,0,False,False,True,60,352,2,2,0.3728,0.119,0.098,0.783,positive,0.30625,0.6375000000000001,positive,0.34618000000000004,positive,high,False,11
17948809773001446,A bottle of water usually works for me but nobody is the same,christ.dickerson2,2025-08-10 11:13:46+00:00,https://www.threads.com/@christ.dickerson2/post/DNLCNWZOkcW,61,True,False,A bottle of water usually works for me but nobody is the same,,0,False,False,False,13,61,0,1,0.0,0.0,0.0,1.0,neutral,-0.125,0.1875,negative,-0.05,negative,low,True,11
18079356625897599,Doesn’t look like you’re anywhere close to going hungry so you should be fine without soda for awhile,jonking____,2025-08-10 11:07:38+00:00,https://www.threads.com/@jonking____/post/DNLBgguuYZV,101,True,False,Doesn’t look like you’re anywhere close to going hungry so you should be fine without soda for awhile,,0,False,False,False,18,101,0,0,0.5106,0.212,0.0,0.788,positive,0.4166666666666667,0.5,positive,0.4730266666666667,positive,high,False,11
18380483881126086,"I don’t think a person who looks like an overstuffed sausage should be telling anyone anything about food, health, or money.",idiotsaboundandyouareoneofthem,2025-08-10 10:59:33+00:00,https://www.threads.com/@idiotsaboundandyouareoneofthem/post/DNLAlNTOCeC,124,True,False,"I don’t think a person who looks like an overstuffed sausage should be telling anyone anything about food, health, or money.",,0,False,False,False,21,124,0,0,0.3612,0.111,0.0,0.889,positive,0.0,0.0,neutral,0.21672,positive,medium,False,10
18069347930117599,This is the stupidest thing I have read all day,andrew_aldridge,2025-08-10 10:48:54+00:00,https://www.threads.com/@andrew_aldridge/post/DNK_XNQutZS,47,True,False,This is the stupidest thing I have read all day,,0,False,False,False,10,47,0,1,-0.5267,0.0,0.274,0.726,negative,0.0,0.0,neutral,-0.31601999999999997,negative,high,False,10
18071158370035856,You can afford a $3 soda but not 3 $1 ramen noodle packs?,brayden_domanick,2025-08-10 10:47:22+00:00,https://www.threads.com/@brayden_domanick/post/DNK_L-euFXm,57,True,False,You can afford a $3 soda but not 3 $1 ramen noodle packs?,,0,True,False,False,13,57,0,1,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,10
17855893353484431,"I will drink a coke to fill me up when I’m too busy to take a lunch break, or didn’t bring lunch from home and can’t spend the money on takeout. It’s just about getting through the day sometimes.",aedwards37,2025-08-10 10:45:33+00:00,https://www.threads.com/@aedwards37/post/DNK--vlO0rq,195,True,False,"I will drink a coke to fill me up when I’m too busy to take a lunch break, or didn’t bring lunch from home and can’t spend the money on takeout. It’s just about getting through the day sometimes.",,0,False,False,False,39,195,0,0,0.0,0.0,0.0,1.0,neutral,0.1,0.3,neutral,0.04000000000000001,neutral,low,False,10
18090370855672364,"I’m not poor, nor American, but people need to mind their own business about what people are buying. If someone needs something sugary, a cake mix for a birthday, or something for an autistic child who has specific needs, then that’s their business and others need to be quiet.",mermaid.xo9,2025-08-10 10:38:41+00:00,https://www.threads.com/@mermaid.xo9/post/DNK-MZwRzdG,277,True,False,"I’m not poor, nor American, but people need to mind their own business about what people are buying. If someone needs something sugary, a cake mix for a birthday, or something for an autistic child who has specific needs, then that’s their business and others need to be quiet.",,0,False,False,False,49,277,0,1,0.1967,0.036,0.0,0.964,positive,0.10000000000000002,0.3763888888888889,positive,0.15802,positive,medium,False,10
18077802406946219,"A banana costs less than a dollar.  So yea there are other options besides soda for sugar, hunger, health etc.  Soda is a terrible option when you’re “hungry” and won’t stave off hunger the way you claim.",dallasdogmomma,2025-08-10 10:28:08+00:00,https://www.threads.com/@dallasdogmomma/post/DNK8_LXuXm6,204,True,False,"A banana costs less than a dollar.  So yea there are other options besides soda for sugar, hunger, health etc.  Soda is a terrible option when you’re “hungry” and won’t stave off hunger the way you claim.",,0,False,False,False,37,204,0,1,-0.7269,0.0,0.173,0.827,negative,-0.4305555555555555,0.48055555555555557,negative,-0.6083622222222222,negative,high,False,10
18140007886419873,It's an unpopular opinion because it's flat out wrong.,matt.barr.942,2025-08-10 10:21:27+00:00,https://www.threads.com/@matt.barr.942/post/DNK8OPagjsM,54,True,False,It's an unpopular opinion because it's flat out wrong.,,0,False,False,False,9,54,0,1,-0.4767,0.0,0.279,0.721,negative,-0.2625,0.5125,negative,-0.39102000000000003,negative,high,False,10
18170240824358655,You can make a few bologna sandwiches for that much. This is the dumbest argument for leaving sodas on EBT I’ve ever heard.,sixstringflyboy,2025-08-10 10:10:55+00:00,https://www.threads.com/@sixstringflyboy/post/DNK7BGZuAwl,123,True,False,You can make a few bologna sandwiches for that much. This is the dumbest argument for leaving sodas on EBT I’ve ever heard.,,0,False,False,True,23,123,0,1,-0.7003,0.0,0.216,0.784,negative,0.0,0.15000000000000002,neutral,-0.42018,negative,high,False,10
18398002336191571,You are like Hitler lecturing us about Jewish healthcare.,bergy350,2025-08-10 09:35:51+00:00,https://www.threads.com/@bergy350/post/DNK3APvNSc5,57,True,False,You are like Hitler lecturing us about Jewish healthcare.,,0,False,False,False,9,57,0,0,0.3612,0.238,0.0,0.762,positive,0.0,0.0,neutral,0.21672,positive,medium,False,9
18171415573356091,"Canned tuna,  canned beans,  frozen vegetables. Even canned or flavored water is cheaper and better for you. If you aren't homeless but have a kitchen, you can get a pound of ground beef for less than $4 that will feed you several meals.",jenniesue07,2025-08-10 09:00:29+00:00,https://www.threads.com/@jenniesue07/post/DNKy9IyuLsJ,237,True,False,"Canned tuna,  canned beans,  frozen vegetables. Even canned or flavored water is cheaper and better for you. If you aren't homeless but have a kitchen, you can get a pound of ground beef for less than $4 that will feed you several meals.",,0,False,False,False,43,237,0,0,0.2382,0.044,0.0,0.956,positive,0.11111111111111112,0.18888888888888888,positive,0.18736444444444444,positive,medium,False,9
17988020762699145,I drink a half bottle of Mexican Coke in the mornings to help relieve nausea caused by chronic health issues.,victorianhairwork,2025-08-10 08:53:43+00:00,https://www.threads.com/@victorianhairwork/post/DNKyLmouK5M,109,True,False,I drink a half bottle of Mexican Coke in the mornings to help relieve nausea caused by chronic health issues.,,0,False,False,False,20,109,0,1,0.6369,0.224,0.0,0.776,positive,-0.08333333333333333,0.08333333333333333,neutral,0.34880666666666665,positive,high,False,8
18159828703335582,Snap seem to be feeding you well babe.,aliciasmiff,2025-08-10 08:49:53+00:00,https://www.threads.com/@aliciasmiff/post/DNKxvk9u__k,38,True,False,Snap seem to be feeding you well babe.,,0,False,False,False,8,38,0,0,0.2732,0.231,0.0,0.769,positive,0.0,0.0,neutral,0.16391999999999998,positive,medium,False,8
18303787999217826,There was a point in time where my family could only eat what we went out and killed ourselves or what food stamps provided. Soda was a luxury because actually nutritious meals were gonna get us by for longer than the short term sugar high.,archelunatic,2025-08-10 08:34:50+00:00,https://www.threads.com/@archelunatic/post/DNKwBWZOLHs,240,True,False,There was a point in time where my family could only eat what we went out and killed ourselves or what food stamps provided. Soda was a luxury because actually nutritious meals were gonna get us by for longer than the short term sugar high.,,0,False,False,False,45,240,0,0,-0.6705,0.0,0.093,0.907,negative,-0.008000000000000002,0.388,neutral,-0.40549999999999997,negative,high,False,8
18332876560202381,All the mental gymnastics for bad spending is crazy,godbodygotti215,2025-08-10 08:20:01+00:00,https://www.threads.com/@godbodygotti215/post/DNKuU1cu16F,51,True,False,All the mental gymnastics for bad spending is crazy,,0,False,False,False,9,51,0,1,-0.7096,0.0,0.457,0.543,negative,-0.4666666666666666,0.5888888888888889,negative,-0.6124266666666667,negative,high,False,8
