id,text,username,timestamp,permalink,media_type,media_url,reply_length,has_text,is_nested,cleaned_text,emojis,emoji_count,has_question,has_exclamation,has_caps,word_count,char_count,positive_keywords,negative_keywords,vader_compound,vader_positive,vader_negative,vader_neutral,vader_sentiment,textblob_polarity,textblob_subjectivity,textblob_sentiment,combined_sentiment_score,final_sentiment,confidence
18082946095854161,Is this a rage post? You gotta be kidding me,lorrae_sely,2025-08-10 00:22:45+00:00,https://www.threads.com/@lorrae_sely/post/DNJ3tPaNhJn,TEXT_POST,,44.0,True,False,Is this a rage post? You gotta be kidding me,,0,True,False,False,10,44,0,0,-0.4939,0.108,0.277,0.615,negative,0.0,0.0,neutral,-0.29634,negative,medium
17943286275022029,Tysm,lovepunkisanartist,2025-08-10 01:20:13+00:00,https://www.threads.com/@lovepunkisanartist/post/DNJ-SGfuSp7,TEXT_POST,,4.0,True,False,Tysm,,0,False,False,False,1,4,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
18359173078153499,Only a fat fuck would type this shit.,lt_brickshaw,2025-08-10 02:11:52+00:00,https://www.threads.com/@lt_brickshaw/post/DNKEMYCuqS1,TEXT_POST,,37.0,True,False,Only a fat fuck would type this shit.,,0,False,False,False,8,37,0,0,-0.8294,0.0,0.564,0.436,negative,-0.20000000000000004,0.8000000000000002,negative,-0.5776399999999999,negative,high
18038654909395497,🤷🏿‍♂️😅,lustngreed314,2025-08-10 03:38:24+00:00,https://www.threads.com/@lustngreed314/post/DNKOFieNcoz,AUDIO,,6.0,True,False,,🤷🏿‍♂️😅,1,False,False,False,0,6,0,0,0.3612,0.2,0.0,0.8,positive,0.0,0.0,neutral,0.21672,positive,medium
18097450147610711,Also if you're diabetic and have blood sugar that runs high like me 100% juice has way to many carbs than I can have diet soda is a better option,lyn7612,2025-08-10 07:38:58+00:00,https://www.threads.com/@lyn7612/post/DNKpoMJOXa7,TEXT_POST,,145.0,True,False,Also if you're diabetic and have blood sugar that runs high like me 100% juice has way to many carbs than I can have diet soda is a better option,,0,False,False,False,30,145,0,1,0.6597,0.162,0.0,0.838,positive,0.3866666666666667,0.5133333333333333,positive,0.5504866666666667,positive,high
18132843484431671,"Uhm, actually a Quest protein cookie or something similar would be much more appropriate.",macadameion2,2025-08-10 18:40:25+00:00,https://www.threads.com/@macadameion2/post/DNL1UxQJ5qK,TEXT_POST,,89.0,True,False,"Uhm, actually a Quest protein cookie or something similar would be much more appropriate.",,0,False,False,False,14,89,0,0,0.0,0.0,0.0,1.0,neutral,0.25,0.375,positive,0.1,positive,low
18067516171937831,You can buy a peach for cheap or yogurt . That’s a better way to eat than getting soda.  I had ebt and at fruit like apples and peaches and yogurts. No soda or candy or other sweet foods,maddison_bayhi_,2025-08-10 00:22:22+00:00,https://www.threads.com/@maddison_bayhi_/post/DNJ3qbsBwFO,TEXT_POST,,186.0,True,False,You can buy a peach for cheap or yogurt . That’s a better way to eat than getting soda.  I had ebt and at fruit like apples and peaches and yogurts. No soda or candy or other sweet foods,,0,False,False,False,39,186,0,1,0.7351,0.184,0.048,0.768,positive,0.28125,0.55625,positive,0.5535599999999999,positive,high
17915721183167982,yep!,maebsoo,2025-08-10 19:49:25+00:00,https://www.threads.com/@maebsoo/post/DNL9OKjv2rn,TEXT_POST,,4.0,True,False,yep!,,0,False,True,False,1,4,0,0,0.3595,1.0,0.0,0.0,positive,0.0,0.0,neutral,0.21569999999999998,positive,medium
18077444411484680,"The sodium in it literally dehydrates you more than it will hydrate you...
Sugar causes hunger cravings...
A bagged salad is cheaper, more hydrating, and more nutritional",maintenancematt89,2025-08-09 21:00:58+00:00,https://www.threads.com/@maintenancematt89/post/DNJgnVJRTQy,TEXT_POST,,170.0,True,False,"The sodium in it literally dehydrates you more than it will hydrate you...
Sugar causes hunger cravings...
A bagged salad is cheaper, more hydrating, and more nutritional",,0,False,False,False,27,172,0,0,-0.25,0.0,0.071,0.929,negative,0.5,0.5,positive,0.05000000000000002,positive,low
18420272659100494,"Been food insecure and homeless, doesn't change the fact you're wrong",maintenancematt89,2025-08-11 13:54:48+00:00,https://www.threads.com/@maintenancematt89/post/DNN5bqSxZ00,69,TRUE,,,,"Been food insecure and homeless, doesn't change the fact you're wrong",,0,False,False,False,11,69,0,1,-0.7096,0.0,0.396,0.604,negative,-0.5,0.8875,negative,-0.62576,negative,high
18420272659100494,"Been food insecure and homeless, doesn't change the fact you're wrong",maintenancematt89,2025-08-11 13:54:48+00:00,https://www.threads.com/@maintenancematt89/post/DNN5bqSxZ00,69,TRUE,,,,"Been food insecure and homeless, doesn't change the fact you're wrong",,0,False,False,False,11,69,0,1,-0.7096,0.0,0.396,0.604,negative,-0.5,0.8875,negative,-0.62576,negative,high
17892679209293298,Make kool aid,maizeandgrew,2025-08-10 16:19:19+00:00,https://www.threads.com/@maizeandgrew/post/DNLlLUzxgsB,TEXT_POST,,13.0,True,False,Make kool aid,,0,False,False,False,3,13,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
17980348976732564,Caffeine and the bubbles from pop help me when I have a severe migraine.,mandy.cornett.9,2025-08-10 06:52:15+00:00,https://www.threads.com/@mandy.cornett.9/post/DNKkSCAN-ZY,TEXT_POST,,72.0,True,False,Caffeine and the bubbles from pop help me when I have a severe migraine.,,0,False,False,False,14,72,0,0,0.0258,0.156,0.15,0.694,neutral,0.0,0.0,neutral,0.015479999999999999,neutral,low
18083581897684632,Soda is the last thing you should buy if you only have $3 left to sustain yourself. Always funny to see people online coming up with a million and one ideas and hypotheticals to support an awful idea backed by virtue signaling and bring down good alternatives just because they call out something ridiculous. Thanks for the laugh!,mannydorsey,2025-08-10 05:56:59+00:00,https://www.threads.com/@mannydorsey/post/DNKd9I5OVyK,TEXT_POST,,330.0,True,False,Soda is the last thing you should buy if you only have $3 left to sustain yourself. Always funny to see people online coming up with a million and one ideas and hypotheticals to support an awful idea backed by virtue signaling and bring down good alternatives just because they call out something ridiculous. Thanks for the laugh!,,0,False,True,False,58,330,3,3,0.9134,0.26,0.075,0.665,positive,0.003611111111111104,0.5255555555555556,neutral,0.5494844444444444,positive,high
18038074739387927,Milk would actually be a lot better that soda. Protein will keep you fuller longer.,marci.d.winks,2025-08-10 22:21:21+00:00,https://www.threads.com/@marci.d.winks/post/DNMOm7wyTgJ,TEXT_POST,,83.0,True,False,Milk would actually be a lot better that soda. Protein will keep you fuller longer.,,0,False,False,False,15,83,0,0,0.4404,0.172,0.0,0.828,positive,0.25,0.3,positive,0.36424,positive,high
17983842251714609,Loaf of bread and peanut butter is a better and long term option though for fullness. I mean I don’t have ebt but when cash is low and pb and j hits im not going to spend my last 3 on soda.,mariezulia,2025-08-09 23:17:30+00:00,https://www.threads.com/@mariezulia/post/DNJwPS_hKbR,TEXT_POST,,189.0,True,False,Loaf of bread and peanut butter is a better and long term option though for fullness. I mean I don’t have ebt but when cash is low and pb and j hits im not going to spend my last 3 on soda.,,0,False,False,False,42,189,0,1,-0.1779,0.044,0.059,0.897,negative,0.027500000000000004,0.3908333333333333,neutral,-0.09573999999999999,negative,low
18522672133039307,🐂💩 Water is the answer WTH is wrong with you🙄,markledenise,2025-08-10 03:52:20+00:00,https://www.threads.com/@markledenise/post/DNKPsPDM2xJ,TEXT_POST,,45.0,True,False,Water is the answer WTH is wrong with you,🐂💩🙄,2,False,False,True,9,45,0,1,-0.8038,0.0,0.325,0.675,negative,-0.5,0.9,negative,-0.68228,negative,high
17970079910920818,Been there done that 🤨 climbed out and never looked back. No excuses 😎,markledenise,2025-08-10 03:54:39+00:00,https://www.threads.com/@markledenise/post/DNKP9JPsoNu,70,TRUE,,,,Been there done that  climbed out and never looked back. No excuses,🤨😎,2,False,False,False,12,70,0,2,-0.1511,0.084,0.111,0.805,negative,0.0,0.0,neutral,-0.09066,negative,low
17970079910920818,Been there done that 🤨 climbed out and never looked back. No excuses 😎,markledenise,2025-08-10 03:54:39+00:00,https://www.threads.com/@markledenise/post/DNKP9JPsoNu,70,TRUE,,,,Been there done that  climbed out and never looked back. No excuses,🤨😎,2,False,False,False,12,70,0,2,-0.1511,0.084,0.111,0.805,negative,0.0,0.0,neutral,-0.09066,negative,low
17898080157257015,I can tell by your profile picture why you don’t want them to get rid of soda😂😂,masedog00,2025-08-10 17:38:01+00:00,https://www.threads.com/@masedog00/post/DNLuLqOAS36,TEXT_POST,,79.0,True,False,I can tell by your profile picture why you don’t want them to get rid of soda,😂😂,1,False,False,False,17,79,0,0,0.7269,0.256,0.11,0.634,positive,0.0,0.0,neutral,0.43613999999999997,positive,high
18286604920251367,A massive bag of rice is like $5,masonbinns,2025-08-11 13:29:36+00:00,https://www.threads.com/@masonbinns/post/DNN2jIxOs3l,TEXT_POST,,32.0,True,False,A massive bag of rice is like $5,,0,False,False,False,8,32,0,0,0.3612,0.263,0.0,0.737,positive,0.0,1.0,neutral,0.21672,positive,medium
18078138265756257,,masoncps,2025-08-10 00:46:33+00:00,https://www.threads.com/@masoncps/post/DNJ6bf_OrO-,IMAGE,https://scontent-sjc3-1.cdninstagram.com/v/t51.82787-15/528714667_17897144586270232_6031644679547605328_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=103&ccb=1-7&_nc_sid=18de74&_nc_ohc=8QO4JS8oVO4Q7kNvwFwr7HY&_nc_oc=Adkm95z_gumAGHugl0z6Unhb0RBTs5zZ8tyeUpSVHz0zVZTGZIq_LYcWR2jcygVjIccysHfDxmSBwMPzJVc_QPe5&_nc_zt=23&_nc_ht=scontent-sjc3-1.cdninstagram.com&edm=AOxOPbcEAAAA&_nc_gid=auGRJH1aBGNScAxWSq3OBw&oh=00_AfVfBG42jDvukMwrmDoh23llKCsuAKwg12GnY9VyqQ3XxA&oe=68B2D4C8,,False,False,,,0,False,False,False,0,0,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
18073546783994228,"The ignorance in this post illustrates the problem with SNAP and why these restrictions are a long term good thing. Your point is correct except that there are always better options than soda, both nutritionally and financially. We need to focus on educating people and stop normalizing literal junk as necessary.",matherne.kenny,2025-08-10 17:56:33+00:00,https://www.threads.com/@matherne.kenny/post/DNLwTgEuiiC,TEXT_POST,,313.0,True,False,"The ignorance in this post illustrates the problem with SNAP and why these restrictions are a long term good thing. Your point is correct except that there are always better options than soda, both nutritionally and financially. We need to focus on educating people and stop normalizing literal junk as necessary.",,0,False,False,True,51,313,2,1,-0.1531,0.098,0.125,0.777,negative,0.22999999999999998,0.5,positive,0.00013999999999998736,neutral,low
17884968105225904,We have. There are always better options for those problems than soda and junk that are not being removed from SNAP,matherne.kenny,2025-08-10 18:00:33+00:00,https://www.threads.com/@matherne.kenny/post/DNLwwvLu9Gx,115,TRUE,,,,We have. There are always better options for those problems than soda and junk that are not being removed from SNAP,,0,False,False,True,21,115,0,1,0.0516,0.118,0.11,0.772,neutral,0.5,0.5,positive,0.23096,positive,medium
18140007886419873,It's an unpopular opinion because it's flat out wrong.,matt.barr.942,2025-08-10 10:21:27+00:00,https://www.threads.com/@matt.barr.942/post/DNK8OPagjsM,TEXT_POST,,54.0,True,False,It's an unpopular opinion because it's flat out wrong.,,0,False,False,False,9,54,0,1,-0.4767,0.0,0.279,0.721,negative,-0.2625,0.5125,negative,-0.39102000000000003,negative,high
18100366996520569,"notice how argumentative you have to be against everyone on your post? That's because you are in the wrong. Rice, beans, bread, chicken. Easy staples that are super cheap. There are also food pantries, communal gardens, etc where you can supplement your food. The problem is being lazy and wanting to justify your bad habits.",matthew.wakamatsu,2025-08-10 01:03:49+00:00,https://www.threads.com/@matthew.wakamatsu/post/DNJ8Z7APttU,TEXT_POST,,325.0,True,False,"notice how argumentative you have to be against everyone on your post? That's because you are in the wrong. Rice, beans, bread, chicken. Easy staples that are super cheap. There are also food pantries, communal gardens, etc where you can supplement your food. The problem is being lazy and wanting to justify your bad habits.",,0,True,False,False,55,325,0,2,-0.7579,0.098,0.207,0.695,negative,-0.1261904761904762,0.8166666666666667,negative,-0.5052161904761905,negative,high
18291647245270486,I can hear your heavy breathing mixed with a slight wheeze from here. Put the soda down and drink plain water. It’s free after all.,mattrzewnicki,2025-08-10 12:37:00+00:00,https://www.threads.com/@mattrzewnicki/post/DNLLvAYR4o2,TEXT_POST,,131.0,True,False,I can hear your heavy breathing mixed with a slight wheeze from here. Put the soda down and drink plain water. It’s free after all.,,0,False,False,False,25,131,0,0,0.5106,0.121,0.0,0.879,positive,-0.05608465608465609,0.3937830687830688,neutral,0.2839261375661376,positive,medium
18338289916165579,"Uh, hell no!  Buy a jug of water.  Healthier for you.  Items with no nutritional value should be banned if taxpayers are paying.",maurine_0711,2025-08-10 15:48:08+00:00,https://www.threads.com/@maurine_0711/post/DNLhm8LxYwG,TEXT_POST,,128.0,True,False,"Uh, hell no!  Buy a jug of water.  Healthier for you.  Items with no nutritional value should be banned if taxpayers are paying.",,0,False,True,False,23,128,0,1,-0.9028,0.0,0.39,0.61,negative,0.0,0.0,neutral,-0.54168,negative,high
18124641220485196,The great news is once we finish deporting all the illegals you can go get a job and you won’t need snap,max.cunningham13,2025-08-10 17:16:43+00:00,https://www.threads.com/@max.cunningham13/post/DNLrvpNpLiz,TEXT_POST,,104.0,True,False,The great news is once we finish deporting all the illegals you can go get a job and you won’t need snap,,0,False,False,False,22,104,1,0,0.6249,0.163,0.0,0.837,positive,0.8,0.75,positive,0.6949400000000001,positive,high
18067102496168430,Such an odd thing to say. You can get other healthy foods that will last you a day or two if not more for $3,mayravrebirth_,2025-08-10 06:23:13+00:00,https://www.threads.com/@mayravrebirth_/post/DNKg9TcO96o,TEXT_POST,,108.0,True,False,Such an odd thing to say. You can get other healthy foods that will last you a day or two if not more for $3,,0,False,False,False,25,108,0,1,0.1027,0.096,0.082,0.821,positive,-0.006944444444444438,0.36527777777777776,neutral,0.05884222222222222,positive,low
18070358975112695,I’ve been with out food growing up. I learned how to shop on a tiny budget and $3 will be enough to help me make a meal .,mayravrebirth_,2025-08-10 06:24:08+00:00,https://www.threads.com/@mayravrebirth_/post/DNKhEBUuolH,121,TRUE,,,,I’ve been with out food growing up. I learned how to shop on a tiny budget and $3 will be enough to help me make a meal .,,0,False,False,False,28,121,0,1,0.5267,0.145,0.0,0.855,positive,0.0,0.5,neutral,0.31601999999999997,positive,high
18070358975112695,I’ve been with out food growing up. I learned how to shop on a tiny budget and $3 will be enough to help me make a meal .,mayravrebirth_,2025-08-10 06:24:08+00:00,https://www.threads.com/@mayravrebirth_/post/DNKhEBUuolH,121,TRUE,,,,I’ve been with out food growing up. I learned how to shop on a tiny budget and $3 will be enough to help me make a meal .,,0,False,False,False,28,121,0,1,0.5267,0.145,0.0,0.855,positive,0.0,0.5,neutral,0.31601999999999997,positive,high
18076136692982403,"When you suck off the gov teat, you don’t get to decide shit the gov decides. If you don’t like it, pay your own way. And your soda story is full of shit. Like you.",mcgusterson,2025-08-09 22:21:32+00:00,https://www.threads.com/@mcgusterson/post/DNJp1ZKtHux,TEXT_POST,,164.0,True,False,"When you suck off the gov teat, you don’t get to decide shit the gov decides. If you don’t like it, pay your own way. And your soda story is full of shit. Like you.",,0,False,False,False,35,164,0,0,-0.7579,0.11,0.253,0.637,negative,0.1375,0.7875000000000001,positive,-0.39974,negative,high
18058243370592931,"Sugar is in everything. Stop rationalizing your mental addiction to processed junk food. Calories are abundantly available at extraordinary low cost, it’s the main reason we live in an obese society.",mcnally5990,2025-08-10 13:39:39+00:00,https://www.threads.com/@mcnally5990/post/DNLS52eOMm1,TEXT_POST,,199.0,True,False,"Sugar is in everything. Stop rationalizing your mental addiction to processed junk food. Calories are abundantly available at extraordinary low cost, it’s the main reason we live in an obese society.",,0,False,False,False,31,199,0,0,-0.5106,0.0,0.129,0.871,negative,0.15606060606060604,0.45555555555555555,positive,-0.2439357575757576,negative,medium
18081832045909763,"you are right, very unpopular opinion.  soda is never a good choice, its an ignorant one.  there isnt anything in soda tht has nutritional value, you can barely, legally call it food, so why should the government buy it for you with tax dollars?",mechagawdzilluh,2025-08-11 13:45:04+00:00,https://www.threads.com/@mechagawdzilluh/post/DNN4UbsuUbN,TEXT_POST,,245.0,True,False,"you are right, very unpopular opinion.  soda is never a good choice, its an ignorant one.  there isnt anything in soda tht has nutritional value, you can barely, legally call it food, so why should the government buy it for you with tax dollars?",,0,True,False,False,44,245,2,2,-0.2498,0.073,0.094,0.833,negative,0.08392857142857144,0.4089285714285714,neutral,-0.1163085714285714,negative,medium
18368435011181537,Soda is NEVER a good solution.  Never ever is it a better solution than anything.  Stop with this already,megan.on.purpose,2025-08-10 18:57:16+00:00,https://www.threads.com/@megan.on.purpose/post/DNL3QIPhfD0,TEXT_POST,,105.0,True,False,Soda is NEVER a good solution.  Never ever is it a better solution than anything.  Stop with this already,,0,False,False,True,19,105,1,1,-0.0946,0.202,0.255,0.543,neutral,0.07500000000000001,0.55,neutral,-0.026759999999999992,neutral,low
18090370855672364,"I’m not poor, nor American, but people need to mind their own business about what people are buying. If someone needs something sugary, a cake mix for a birthday, or something for an autistic child who has specific needs, then that’s their business and others need to be quiet.",mermaid.xo9,2025-08-10 10:38:41+00:00,https://www.threads.com/@mermaid.xo9/post/DNK-MZwRzdG,TEXT_POST,,277.0,True,False,"I’m not poor, nor American, but people need to mind their own business about what people are buying. If someone needs something sugary, a cake mix for a birthday, or something for an autistic child who has specific needs, then that’s their business and others need to be quiet.",,0,False,False,False,49,277,0,1,0.1967,0.036,0.0,0.964,positive,0.10000000000000002,0.3763888888888889,positive,0.15802,positive,medium
18092552194578642,"America is ASTOUNDINGLY obese. Sugar is a terrible replacement to water, even if famished. It makes less sense to fuck your health up than it does to just drink water while you starve, also 7/11 takes EBT cards. they have .99 hotdogs, there’s 3. Enjoy.",mezcalsour,2025-08-09 21:14:53+00:00,https://www.threads.com/@mezcalsour/post/DNJiNOMyHzC,TEXT_POST,,252.0,True,False,"America is ASTOUNDINGLY obese. Sugar is a terrible replacement to water, even if famished. It makes less sense to fuck your health up than it does to just drink water while you starve, also 7/11 takes EBT cards. they have .99 hotdogs, there’s 3. Enjoy.",,0,False,False,True,45,252,0,1,-0.2967,0.125,0.164,0.711,negative,-0.11333333333333333,0.6333333333333334,negative,-0.22335333333333335,negative,medium
18019629188744892,Make your own money and you can make your own choices.,michaelwright670,2025-08-09 22:19:19+00:00,https://www.threads.com/@michaelwright670/post/DNJplKQgQbc,TEXT_POST,,54.0,True,False,Make your own money and you can make your own choices.,,0,False,False,False,11,54,0,0,0.0,0.0,0.0,1.0,neutral,0.6,1.0,positive,0.24,positive,medium
18103314358569559,Um… the same 3$ could just… pay for food instead of a drink.,midnight.rave,2025-08-10 20:31:54+00:00,https://www.threads.com/@midnight.rave/post/DNMCFTqxytQ,TEXT_POST,,60.0,True,False,Um… the same 3$ could just… pay for food instead of a drink.,,0,False,False,False,13,60,0,0,-0.1027,0.0,0.104,0.896,negative,0.0,0.125,neutral,-0.061619999999999994,negative,low
18012708113777319,You look obese. Maybe you should cut back on the soda’s,mike_rabig,2025-08-10 21:39:38+00:00,https://www.threads.com/@mike_rabig/post/DNMJ1U3P3aC,TEXT_POST,,55.0,True,False,You look obese. Maybe you should cut back on the soda’s,,0,False,False,False,11,55,0,0,-0.2732,0.0,0.174,0.826,negative,0.0,0.0,neutral,-0.16391999999999998,negative,medium
18093984100639268,Have you tried euthanasia?,mikewrinkle,2025-08-10 06:48:39+00:00,https://www.threads.com/@mikewrinkle/post/DNKj3qUueAX,TEXT_POST,,26.0,True,False,Have you tried euthanasia?,,0,True,False,False,4,26,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
17928856538973755,"Anything that is accessible and helps that hunger feeling, even for a moment, is worth it",minumoto2,2025-08-10 02:48:57+00:00,https://www.threads.com/@minumoto2/post/DNKIb-6gF2x,TEXT_POST,,89.0,True,False,"Anything that is accessible and helps that hunger feeling, even for a moment, is worth it",,0,False,False,False,16,89,0,0,0.4588,0.3,0.1,0.6,positive,0.3375,0.2375,positive,0.41028,positive,high
18071802881037360,People who have food stamps are not food insecure. They have a reliable source of food and now the choices of what kind of food is just more limited.,miriam.kennedy.35,2025-08-10 10:17:59+00:00,https://www.threads.com/@miriam.kennedy.35/post/DNK70zRuuY9,149,TRUE,,,,People who have food stamps are not food insecure. They have a reliable source of food and now the choices of what kind of food is just more limited.,,0,False,False,False,29,149,0,1,0.0359,0.074,0.07,0.856,neutral,0.13214285714285715,0.6044642857142857,positive,0.07439714285714286,positive,low
18071802881037360,People who have food stamps are not food insecure. They have a reliable source of food and now the choices of what kind of food is just more limited.,miriam.kennedy.35,2025-08-10 10:17:59+00:00,https://www.threads.com/@miriam.kennedy.35/post/DNK70zRuuY9,149,TRUE,,,,People who have food stamps are not food insecure. They have a reliable source of food and now the choices of what kind of food is just more limited.,,0,False,False,False,29,149,0,1,0.0359,0.074,0.07,0.856,neutral,0.13214285714285715,0.6044642857142857,positive,0.07439714285714286,positive,low
18107088160553939,Love that you mentioned ARFID! Sometimes all I can manage is some crackers and a Dr. Pepper. At least I’ll get a tad bit more umph than if I just did water. Water and crackers? Might as well still not eat. lol,mishelebarnett,2025-08-10 04:09:58+00:00,https://www.threads.com/@mishelebarnett/post/DNKRtUlu1Oq,209,TRUE,,,,Love that you mentioned ARFID! Sometimes all I can manage is some crackers and a Dr. Pepper. At least I’ll get a tad bit more umph than if I just did water. Water and crackers? Might as well still not eat. lol,,0,True,True,True,42,209,1,1,0.644,0.138,0.049,0.814,positive,0.40625,0.55,positive,0.5489,positive,high
18121479553481328,You just turned distilled diabetes into a threads post. Bravo.,missnatalya_23,2025-08-10 14:12:58+00:00,https://www.threads.com/@missnatalya_23/post/DNLWt4nt3kH,TEXT_POST,,62.0,True,False,You just turned distilled diabetes into a threads post. Bravo.,,0,False,False,False,10,62,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
18052868825163048,No.,mistab75,2025-08-10 00:52:03+00:00,https://www.threads.com/@mistab75/post/DNJ7DyCMQPv,TEXT_POST,,3.0,True,False,No.,,0,False,False,False,1,3,0,1,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
17851194912520950,"Nonsense. 
$3 would buy a piece of fruit and a cheese stick, a full bag of dried beans or 2 cans of beans, at least one can of soup if you’re careful you could get 2, a bag of frozen mixed veggies and a box of pasta, a can of chicken and a can of beans….I could make an actual meal for $3. It wouldn’t be seasoned if I didn’t have anything already but it would feed me and contain some nutrition.",mistydawn.l,2025-08-10 00:08:52+00:00,https://www.threads.com/@mistydawn.l/post/DNJ2HjNP6Kp,TEXT_POST,,396.0,True,False,"Nonsense. 
$3 would buy a piece of fruit and a cheese stick, a full bag of dried beans or 2 cans of beans, at least one can of soup if you’re careful you could get 2, a bag of frozen mixed veggies and a box of pasta, a can of chicken and a can of beans….I could make an actual meal for $3. It wouldn’t be seasoned if I didn’t have anything already but it would feed me and contain some nutrition.",,0,False,False,False,82,397,0,2,-0.1406,0.016,0.022,0.962,negative,-0.075,0.5125,neutral,-0.11436,negative,medium
18091009705600287,If you drank 3 glasses of water from your home it would fill you up and you wouldn’t need to eat. Sugar only makes you hungry again,miwaitogo,2025-08-10 00:17:23+00:00,https://www.threads.com/@miwaitogo/post/DNJ3F6-Rk8y,TEXT_POST,,131.0,True,False,If you drank 3 glasses of water from your home it would fill you up and you wouldn’t need to eat. Sugar only makes you hungry again,,0,False,False,False,27,131,0,0,0.0,0.0,0.0,1.0,neutral,0.0,1.0,neutral,0.0,neutral,low
18053776814159488,"The most important part of what you said is the very first 2 words. Because you’re right- it’s unpopular because it’s fucking stupid.

Look I’m going to be nice and simply say you don’t appear to be someone who should be giving out nutritional advice. Why don’t you just…not.

What you’re advocating for is diabetes and obesity. Why do you let hypothetical compassion (because I guarantee you don’t know anyone this has happened to) be detrimental to actual health? This is dumb, and you need help.",mjmninety,2025-08-09 22:21:44+00:00,https://www.threads.com/@mjmninety/post/DNJp24jhwjV,TEXT_POST,,498.0,True,False,"The most important part of what you said is the very first 2 words. Because you’re right- it’s unpopular because it’s fucking stupid.

Look I’m going to be nice and simply say you don’t appear to be someone who should be giving out nutritional advice. Why don’t you just…not.

What you’re advocating for is diabetes and obesity. Why do you let hypothetical compassion (because I guarantee you don’t know anyone this has happened to) be detrimental to actual health? This is dumb, and you need help.",,0,True,False,False,86,502,2,3,0.7184,0.15,0.07,0.78,positive,0.10396825396825397,0.6029100529100528,positive,0.4726273015873016,positive,high
18018072497562491,"Genuine question. If this is about hunger and glucose availability, juice (even something like sunny D) would probably be more beneficial or full strength Gatorade.

I like where your mindset is and have no issue with someone in that circumstance getting sugar…but there’s better options for $3 than using ebt to by soda still has no reasonable explanation.

Buying a 20 oz soda with that remaining $3 could go get something with more sustenance from dollar tree.",mk3steveo,2025-08-09 23:10:49+00:00,https://www.threads.com/@mk3steveo/post/DNJveWNx0KD,TEXT_POST,,463.0,True,False,"Genuine question. If this is about hunger and glucose availability, juice (even something like sunny D) would probably be more beneficial or full strength Gatorade.

I like where your mindset is and have no issue with someone in that circumstance getting sugar…but there’s better options for $3 than using ebt to by soda still has no reasonable explanation.

Buying a 20 oz soda with that remaining $3 could go get something with more sustenance from dollar tree.",,0,False,False,False,77,467,0,1,0.8932,0.187,0.07,0.743,positive,0.35833333333333334,0.525,positive,0.6792533333333333,positive,high
18000183788644276,What. No. lol wtf,mksbx,2025-08-10 20:17:53+00:00,https://www.threads.com/@mksbx/post/DNMAenoSi3b,TEXT_POST,,17.0,True,False,What. No. lol wtf,,0,False,False,False,4,17,0,1,-0.25,0.326,0.442,0.233,negative,-0.45,0.85,negative,-0.33,negative,high
18121028512486350,"This why its important what kind of person is telling that. Im 55kg I have no apetite. I dont eat during the day just drink sugary drinks so I wont go crazy without sugar.
But you might be fine, if you will be hungry for longer you will be definitely less messed up than me, And even then. Your body doesnt need sugar. It needs something whole that has minerals, vitamins, protein, at least some. Why they dont give you milk? Even milk when youre hungry is 10x better than soda and replenishing.",mkupeec,2025-08-10 11:58:06+00:00,https://www.threads.com/@mkupeec/post/DNLHSDLsd7v,IMAGE,https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-15/529855455_17917587624135228_4532295325931233939_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=WcmOOacFpn0Q7kNvwHZxuMg&_nc_oc=Adn4rRUNDw56ue-Qzx3j2pYpAhY9Ae0Bbhj6qkWHDm_Iixy_fBmI9Lw7TcilVKFb67y5Sa3rZkZRyJ0iPDhXcjZU&_nc_zt=23&_nc_ht=scontent-sjc6-1.cdninstagram.com&edm=AOxOPbcEAAAA&_nc_gid=2NPJPmdCuhYtWlLZOc1jpg&oh=00_AfXqPLbSVXrAA2yLwt1WuhtoozEBEyyr3QNpevHwO20k1w&oe=68B2F6C4,495.0,True,False,"This why its important what kind of person is telling that. Im 55kg I have no apetite. I dont eat during the day just drink sugary drinks so I wont go crazy without sugar.
But you might be fine, if you will be hungry for longer you will be definitely less messed up than me, And even then. Your body doesnt need sugar. It needs something whole that has minerals, vitamins, protein, at least some. Why they dont give you milk? Even milk when youre hungry is 10x better than soda and replenishing.",,0,True,False,False,93,496,1,2,0.8051,0.122,0.041,0.837,positive,0.13125,0.5833333333333334,positive,0.53556,positive,high
